episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
500.0,20.0,339.01,339.01,10,1,4000,False,44000,379,11,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-00,1589082120,5.536876916885376,83.58333992958069,29134,skbly7.local,192.168.1.5,83.58333992958069,44000,11,1,00000,0,"[396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 73.0, 192.0, 162.0, 20.0, 133.0, 25.0, 77.0, 89.0, 83.0, 130.0, 73.0, 184.0, 77.0, 26.0, 115.0, 125.0, 264.0, 47.0, 83.0, 156.0, 110.0, 93.0, 311.0, 247.0, 286.0, 331.0, 371.0, 500.0, 336.0, 160.0, 500.0, 413.0, 120.0, 299.0, 281.0, 268.0, 245.0, 500.0, 500.0, 127.0, 500.0, 500.0, 220.0, 500.0, 285.0, 500.0, 165.0, 129.0, 500.0, 500.0, 101.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 73, 192, 162, 20, 133, 25, 77, 89, 83, 130, 73, 184, 77, 26, 115, 125, 264, 47, 83, 156, 110, 93, 311, 247, 286, 331, 371, 500, 336, 160, 500, 413, 120, 299, 281, 268, 245, 500, 500, 127, 500, 500, 220, 500, 285, 500, 165, 129, 500, 500, 101, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500]",0.40625632681727253,0.1640572802862204,0.6868973590848029,43648,44000,4418.745,1.196,2396.769,3.423,45.7625,67.65,0.02812499925494194,4.999999873689376e-05,195.43471,-0.008492121,195.44304,0.66799,0.0051796716,0.5162902,0.0
500.0,26.0,370.62,370.62,8,1,4000,False,48000,387,12,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-06,1589082126,5.51264500617981,89.0959849357605,29134,skbly7.local,192.168.1.5,89.0959849357605,48000,12,1,00000,0,"[432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 83.0, 130.0, 73.0, 184.0, 77.0, 26.0, 115.0, 125.0, 264.0, 47.0, 83.0, 156.0, 110.0, 93.0, 311.0, 247.0, 286.0, 331.0, 371.0, 500.0, 336.0, 160.0, 500.0, 413.0, 120.0, 299.0, 281.0, 268.0, 245.0, 500.0, 500.0, 127.0, 500.0, 500.0, 220.0, 500.0, 285.0, 500.0, 165.0, 129.0, 500.0, 500.0, 101.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0]","[432, 500, 500, 500, 500, 500, 500, 500, 83, 130, 73, 184, 77, 26, 115, 125, 264, 47, 83, 156, 110, 93, 311, 247, 286, 331, 371, 500, 336, 160, 500, 413, 120, 299, 281, 268, 245, 500, 500, 127, 500, 500, 220, 500, 285, 500, 165, 129, 500, 500, 101, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500]",0.3929360620601684,0.16049330618785476,0.6861331549670924,47616,48000,4237.558,1.198,2387.51,3.301,51.9375,67.7,0.02812499925494194,4.999999873689376e-05,394.9557,-0.00562482,394.96112,0.22586739,0.004826264,0.5070924,0.0
500.0,83.0,402.21,402.21,10,1,4000,False,52000,397,13,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-12,1589082132,6.35688591003418,95.45287084579468,29134,skbly7.local,192.168.1.5,95.45287084579468,52000,13,1,00000,0,"[500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 83.0, 156.0, 110.0, 93.0, 311.0, 247.0, 286.0, 331.0, 371.0, 500.0, 336.0, 160.0, 500.0, 413.0, 120.0, 299.0, 281.0, 268.0, 245.0, 500.0, 500.0, 127.0, 500.0, 500.0, 220.0, 500.0, 285.0, 500.0, 165.0, 129.0, 500.0, 500.0, 101.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 83, 156, 110, 93, 311, 247, 286, 331, 371, 500, 336, 160, 500, 413, 120, 299, 281, 268, 245, 500, 500, 127, 500, 500, 220, 500, 285, 500, 165, 129, 500, 500, 101, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500]",0.3742698405707622,0.15594956086154915,0.6859082609827266,51584,52000,4283.881,1.205,2393.223,3.246,52.32222222222222,68.03333333333335,0.01406249962747097,4.999999873689376e-05,280.82986,-0.0021847056,280.832,0.5775568,0.004966365,0.5449017,0.0
500.0,101.0,423.99,423.99,8,1,4000,False,56000,405,14,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-18,1589082138,5.932953119277954,101.38582396507263,29134,skbly7.local,192.168.1.5,101.38582396507263,56000,14,1,00000,0,"[500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 371.0, 500.0, 336.0, 160.0, 500.0, 413.0, 120.0, 299.0, 281.0, 268.0, 245.0, 500.0, 500.0, 127.0, 500.0, 500.0, 220.0, 500.0, 285.0, 500.0, 165.0, 129.0, 500.0, 500.0, 101.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0]","[500, 370, 500, 500, 500, 425, 500, 500, 371, 500, 336, 160, 500, 413, 120, 299, 281, 268, 245, 500, 500, 127, 500, 500, 220, 500, 285, 500, 165, 129, 500, 500, 101, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419]",0.3632984046693675,0.1529150678621935,0.6852152151682298,55552,56000,4266.177,1.244,2375.303,3.305,56.400000000000006,68.27777777777777,0.007031249813735485,4.999999873689376e-05,213.28377,-0.0030887022,213.2868,0.59449494,0.0067791594,0.558739,0.0
500.0,101.0,437.51,437.51,9,1,4000,False,60000,414,15,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-24,1589082144,5.91357684135437,107.299400806427,29134,skbly7.local,192.168.1.5,107.299400806427,60000,15,1,00000,0,"[500.0, 407.0, 500.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 268.0, 245.0, 500.0, 500.0, 127.0, 500.0, 500.0, 220.0, 500.0, 285.0, 500.0, 165.0, 129.0, 500.0, 500.0, 101.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0]","[500, 407, 500, 500, 500, 500, 425, 500, 500, 268, 245, 500, 500, 127, 500, 500, 220, 500, 285, 500, 165, 129, 500, 500, 101, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 500, 370, 500, 500, 500, 425, 500, 500]",0.3538793745848996,0.150006117250577,0.6842339893751983,59520,60000,4299.43,1.255,2376.886,4.443,54.89999999999999,67.38749999999999,0.007031249813735485,4.999999873689376e-05,304.83017,-0.0040233945,304.83414,0.44533977,0.007074934,0.5329017,0.0
500.0,101.0,442.08,442.08,9,1,4000,False,64000,423,16,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-30,1589082150,5.629454851150513,112.92885565757751,29134,skbly7.local,192.168.1.5,112.92885565757751,64000,16,1,00000,0,"[500.0, 193.0, 300.0, 500.0, 500.0, 500.0, 324.0, 500.0, 500.0, 285.0, 500.0, 165.0, 129.0, 500.0, 500.0, 101.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 407.0, 500.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0]","[500, 193, 300, 500, 500, 500, 324, 500, 500, 285, 500, 165, 129, 500, 500, 101, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 500, 370, 500, 500, 500, 425, 500, 500, 500, 407, 500, 500, 500, 500, 425, 500, 500]",0.3485453629910904,0.14791760961243341,0.6839473398724917,63488,64000,4270.44,1.244,2356.811,4.421,51.6,66.825,0.007031249813735485,4.999999873689376e-05,529.91516,-0.008245375,529.9233,0.11014103,0.0101214815,0.5150243,0.0
500.0,193.0,455.28,455.28,8,1,4000,False,68000,431,17,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-36,1589082156,5.664973735809326,118.59382939338684,29134,skbly7.local,192.168.1.5,118.59382939338684,68000,17,1,00000,0,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 314.0, 455.0, 470.0, 386.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 407.0, 500.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 193.0, 300.0, 500.0, 500.0, 500.0, 324.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 314, 455, 470, 386, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 500, 370, 500, 500, 500, 425, 500, 500, 500, 407, 500, 500, 500, 500, 425, 500, 500, 500, 193, 300, 500, 500, 500, 324, 500, 500]",0.34588640968914375,0.14641369624520403,0.6833826374156959,67456,68000,3427.524,1.242,2335.762,4.39,51.85000000000001,66.775,0.007031249813735485,4.999999873689376e-05,195.05797,-0.0052801343,195.06316,0.61166805,0.010474371,0.52024597,0.0
500.0,193.0,459.03,459.03,8,1,4000,False,72000,439,18,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-42,1589082162,5.817361831665039,124.41119122505188,29134,skbly7.local,192.168.1.5,124.41119122505188,72000,18,1,00000,0,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 438.0, 424.0, 305.0, 307.0, 500.0, 363.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 407.0, 500.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 193.0, 300.0, 500.0, 500.0, 500.0, 324.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 438, 424, 305, 307, 500, 363, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 500, 370, 500, 500, 500, 425, 500, 500, 500, 407, 500, 500, 500, 500, 425, 500, 500, 500, 193, 300, 500, 500, 500, 324, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.33295791586985035,0.14455423049162497,0.6824786743756027,71424,72000,3419.986,1.241,2356.589,4.27,56.56666666666667,67.1222222222222,0.007031249813735485,4.999999873689376e-05,568.0776,-0.002247664,568.0797,0.011611504,0.0031785625,0.54550636,0.0
500.0,193.0,465.66,465.66,8,1,4000,False,76000,447,19,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-47,1589082167,5.861056089401245,130.27224731445312,29134,skbly7.local,192.168.1.5,130.27224731445312,76000,19,1,00000,0,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 456.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 407.0, 500.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 193.0, 300.0, 500.0, 500.0, 500.0, 324.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 456, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 500, 370, 500, 500, 500, 425, 500, 500, 500, 407, 500, 500, 500, 500, 425, 500, 500, 500, 193, 300, 500, 500, 500, 324, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.3111833776057655,0.1424876279531372,0.6815849643315727,75392,76000,3413.053,1.231,2353.46,4.281,54.1125,67.5125,0.0035156249068677425,4.999999873689376e-05,442.0604,-0.0024850722,442.06284,0.18457104,0.0056932694,0.5372526,0.0
500.0,193.0,466.1,466.1,8,1,4000,False,80000,455,20,a611e2d290114e518ada37a42429855c,2020-05-10_09-12-53,1589082173,5.840357065200806,136.11260437965393,29134,skbly7.local,192.168.1.5,136.11260437965393,80000,20,1,00000,0,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 481.0, 500.0, 500.0, 198.0, 500.0, 319.0, 500.0, 500.0, 465.0, 500.0, 500.0, 500.0, 500.0, 500.0, 396.0, 244.0, 335.0, 257.0, 500.0, 484.0, 310.0, 500.0, 462.0, 500.0, 432.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 418.0, 351.0, 500.0, 313.0, 386.0, 500.0, 396.0, 419.0, 500.0, 370.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 407.0, 500.0, 500.0, 500.0, 500.0, 425.0, 500.0, 500.0, 500.0, 193.0, 300.0, 500.0, 500.0, 500.0, 324.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 481, 500, 500, 198, 500, 319, 500, 500, 465, 500, 500, 500, 500, 500, 396, 244, 335, 257, 500, 484, 310, 500, 462, 500, 432, 500, 500, 500, 500, 500, 500, 500, 500, 500, 418, 351, 500, 313, 386, 500, 396, 419, 500, 370, 500, 500, 500, 425, 500, 500, 500, 407, 500, 500, 500, 500, 425, 500, 500, 500, 193, 300, 500, 500, 500, 324, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.2929707929730507,0.14073367646785806,0.6807408134965107,79360,80000,3426.838,1.228,2371.154,4.353,52.45,67.525,0.0035156249068677425,4.999999873689376e-05,495.75497,-0.008068235,495.763,0.09963617,0.009113803,0.5437032,0.0
